payment_id,grant_case_id,child_citizen_id,child_first_name,child_last_name,child_gender,child_birth_date,guardian_citizen_id,guardian_first_name,guardian_last_name,guardian_relationship,application_date,approval_date,entitlement_start_date,payment_date,payment_round,payment_amount,payment_status,payment_method,household_member_count,household_income_per_capita,registration_channel,province,district,agency
NCGPAY00430,NCG00255,5931255930678,ชนน,เมืองแก้ว,หญิง,2023-06-12,6579075718815,ศิริพร,แสงจันทร์,มารดา,2024-01-05,2024-01-20,2024-01-20,2024-03-20,2,1800,จ่ายย้อนหลังรวมหลายงวด,พร้อมเพย์,4,7250,ระบบออนไลน์,เชียงใหม่,เมืองเชียงใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดเชียงใหม่
NCGPAY00315,NCG00040,2546416349762,ณัฐภัทร,พรหมมา,ชาย,2023-12-17,4543633079937,สุรศักดิ์,คงมั่น,มารดา,2024-01-03,2024-02-02,2024-02-02,2024-03-21,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,5,7750,ระบบออนไลน์,ปทุมธานี,เมืองปทุมธานี,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดปทุมธานี
NCGPAY00233,NCG00233,4684217474366,สุภาวดี,สุขเกษม,หญิง,2023-12-29,8738188952906,ชนิดา,ทองมาก,บิดา,2024-03-10,2024-03-21,2024-03-21,2024-03-25,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,6,8250,หน่วยบริการเคลื่อนที่,สุพรรณบุรี,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสุพรรณบุรี
NCGPAY00387,NCG00278,7622134403618,รวิชญ์,โพธิ์ทอง,หญิง,2023-08-06,5451774024273,ปัทมา,ปัญญาดี,มารดา,2024-01-05,2024-01-22,2024-01-22,2024-03-25,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,3,6500,ระบบออนไลน์,นครสวรรค์,หนองกลาง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครสวรรค์
NCGPAY00397,NCG00127,7034118231848,อภิญญา,สุวรรณศรี,หญิง,2023-10-27,6388482038156,ธนภัทร,บุญช่วย,มารดา,2023-12-03,2023-12-23,2023-12-23,2024-03-25,3,600,จ่ายสำเร็จ,พร้อมเพย์,5,10750,หน่วยบริการเคลื่อนที่,พิจิตร,ทุ่งสุข,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดพิจิตร
NCGPAY00139,NCG00139,2034926444824,กมลชนก,เรืองฤทธิ์,ชาย,2023-12-26,2860863018482,ธนกฤต,วัฒนกุล,มารดา,2024-03-12,2024-03-30,2024-03-30,2024-04-06,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,5,9750,ลงทะเบียน ณ หน่วยรับลงทะเบียน,นนทบุรี,บางบัวทอง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนนทบุรี
NCGPAY00207,NCG00207,1508678020559,พัชราภา,แสงจันทร์,ชาย,2023-09-08,5004805414414,ภูริณัฐ,บุญมี,มารดา,2024-03-07,2024-04-04,2024-04-04,2024-04-10,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,7,14500,เจ้าหน้าที่ช่วยลงทะเบียน,ตรัง,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดตรัง
NCGPAY00275,NCG00275,6412232545488,ณัฐธิดา,พรมศรี,หญิง,2023-08-17,7281891457484,นพดล,โพธิ์ทอง,มารดา,2024-02-26,2024-03-20,2024-03-20,2024-04-10,1,1200,จ่ายย้อนหลังรวมหลายงวด,โอนเข้าบัญชีธนาคาร,4,14250,ระบบออนไลน์,ระยอง,คลองใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดระยอง
NCGPAY00147,NCG00147,4681324578448,อัครเดช,ทองสุข,ชาย,2023-09-25,3216467734061,ชุติมา,วัฒนกุล,มารดา,2024-03-24,2024-04-03,2024-04-03,2024-04-13,1,1200,จ่ายย้อนหลังรวมหลายงวด,โอนเข้าบัญชีธนาคาร,7,2000,เจ้าหน้าที่ช่วยลงทะเบียน,สุราษฎร์ธานี,ทุ่งสุข,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสุราษฎร์ธานี
NCGPAY00157,NCG00157,8794221720068,วรเมธ,ประเสริฐศรี,หญิง,2023-10-22,2188721437675,นภัสสร,โพธิ์ทอง,มารดา,2024-03-27,2024-04-10,2024-04-10,2024-04-15,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,6,11500,ระบบออนไลน์,ฉะเชิงเทรา,ทุ่งสุข,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดฉะเชิงเทรา
NCGPAY00332,NCG00156,5499312856054,กัลยา,รัตนวงศ์,หญิง,2024-01-12,4809332862708,ชนิดา,ธนากุล,บิดา,2024-02-14,2024-03-08,2024-03-08,2024-04-16,2,1200,จ่ายย้อนหลังรวมหลายงวด,โอนเข้าบัญชีธนาคาร,6,11000,ลงทะเบียน ณ หน่วยรับลงทะเบียน,อุดรธานี,ศรีพัฒนา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดอุดรธานี
NCGPAY00249,NCG00249,6844038585389,กมลชนก,ทองอินทร์,หญิง,2023-11-20,3763431847089,สุภาวดี,คงเจริญ,มารดา,2024-02-19,2024-03-18,2024-03-18,2024-04-19,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,7,11750,หน่วยบริการเคลื่อนที่,สระแก้ว,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสระแก้ว
NCGPAY00400,NCG00139,2034926444824,กมลชนก,เรืองฤทธิ์,ชาย,2023-12-26,2860863018482,ธนกฤต,วัฒนกุล,มารดา,2024-03-12,2024-03-30,2024-03-30,2024-05-05,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,5,9750,ลงทะเบียน ณ หน่วยรับลงทะเบียน,นนทบุรี,บางบัวทอง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนนทบุรี
NCGPAY00338,NCG00207,1508678020559,พัชราภา,แสงจันทร์,ชาย,2023-09-08,5004805414414,ภูริณัฐ,บุญมี,มารดา,2024-03-07,2024-04-04,2024-04-04,2024-05-13,2,600,จ่ายสำเร็จ,พร้อมเพย์,7,14500,เจ้าหน้าที่ช่วยลงทะเบียน,ตรัง,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดตรัง
NCGPAY00381,NCG00147,4681324578448,อัครเดช,ทองสุข,ชาย,2023-09-25,3216467734061,ชุติมา,วัฒนกุล,มารดา,2024-03-24,2024-04-03,2024-04-03,2024-05-15,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,7,2000,เจ้าหน้าที่ช่วยลงทะเบียน,สุราษฎร์ธานี,ทุ่งสุข,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสุราษฎร์ธานี
NCGPAY00320,NCG00157,8794221720068,วรเมธ,ประเสริฐศรี,หญิง,2023-10-22,2188721437675,นภัสสร,โพธิ์ทอง,มารดา,2024-03-27,2024-04-10,2024-04-10,2024-05-19,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,6,11500,ระบบออนไลน์,ฉะเชิงเทรา,ทุ่งสุข,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดฉะเชิงเทรา
