payment_id,case_id,citizen_id,first_name,last_name,gender,birth_date,target_group,welfare_type,assistance_reason,request_date,approval_date,payment_date,approved_amount,paid_amount,payment_method,payment_status,payment_round,fund_source,province,district,agency,request_year,request_month,request_ym,approval_year,approval_month,approval_ym,payment_year,payment_month,payment_ym,days_to_approval,days_to_payment,approval_to_payment_days,age_at_request,age_group,payment_pct,unpaid_amount,region,province_en,province_id
PAY00254,SOC00016,4806263249604,สุรีย์พร,เพิ่มพูน,ชาย,1983-05-24,สตรีและครอบครัว,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,ขาดผู้ดูแลและรายได้,2026-06-30,2026-07-02,2026-07-08,7500,5000,พร้อมเพย์,จ่ายครบแล้ว,2,เงินกองทุนส่งเสริมการจัดสวัสดิการสังคม,บุรีรัมย์,เมือง,บ้านพักเด็กและครอบครัว,2026,6,2026-06,2026,7,2026-07,2026,7,2026-07,2,8,6,43,วัยแรงงานตอนกลาง (36-59),66.67,2500,ภาคตะวันออกเฉียงเหนือ,Buri Ram,20
PAY00255,SOC00421,5668932373375,สุภาวดี,สุขเกษม,ชาย,2016-12-31,เด็กและเยาวชน,เงินสงเคราะห์คนพิการ,ว่างงานหรือรายได้ลดลง,2026-08-15,2026-08-24,2026-08-24,9000,9000,โอนเข้าบัญชีธนาคาร,จ่ายครบแล้ว,1,งบประมาณรายจ่ายประจำปี,เชียงใหม่,สันทราย,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด,2026,8,2026-08,2026,8,2026-08,2026,8,2026-08,9,9,0,9,เด็กและเยาวชน (<18),100.0,0,ภาคเหนือ,Chiang Mai,39
PAY00256,SOC00119,8812706443560,วชิรวิทย์,เกษมสุข,หญิง,1963-06-01,ผู้สูงอายุ,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,มีภาระหนี้สินและค่าใช้จ่ายจำเป็น,2026-02-27,2026-03-06,2026-03-16,3000,500,เงินสดผ่านหน่วยงาน,รอจ่ายงวดถัดไป,2,เงินกองทุนส่งเสริมการจัดสวัสดิการสังคม,อุบลราชธานี,ศรีพัฒนา,บ้านพักเด็กและครอบครัว,2026,2,2026-02,2026,3,2026-03,2026,3,2026-03,7,17,10,62,ผู้สูงอายุ (60+),16.67,2500,ภาคตะวันออกเฉียงเหนือ,Ubon Ratchathani,23
PAY00257,SOC00107,2648215185615,ศิรินภา,เรืองฤทธิ์,หญิง,2024-02-24,เด็กและเยาวชน,เงินสงเคราะห์คนพิการ,ขาดรายได้สำหรับค่าใช้จ่ายจำเป็น,2024-07-18,2024-07-26,2024-07-27,2000,500,โอนเข้าบัญชีธนาคาร,จ่ายบางส่วน,1,เงินกองทุนส่งเสริมการจัดสวัสดิการสังคม,จันทบุรี,บ้านใหม่,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ,2024,7,2024-07,2024,7,2024-07,2024,7,2024-07,8,9,1,0,เด็กและเยาวชน (<18),25.0,1500,ภาคตะวันออก,Chanthaburi,13
PAY00258,SOC00194,6063912569281,ศุภชัย,จันทร์หอม,ชาย,1997-12-25,คนพิการ,เงินสงเคราะห์คนพิการ,ที่อยู่อาศัยไม่เหมาะสม,2024-02-12,2024-02-22,2024-03-03,7500,5500,พร้อมเพย์,จ่ายบางส่วน,1,เงินกองทุนส่งเสริมการจัดสวัสดิการสังคม,สงขลา,หาดใหญ่,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ,2024,2,2024-02,2024,2,2024-02,2024,3,2024-03,10,20,10,26,วัยแรงงานตอนต้น (18-35),73.33,2000,ภาคใต้,Songkhla,71
PAY00259,SOC00429,4183267553743,รุจิรา,พิพัฒน์กุล,ชาย,1991-07-17,ผู้ประสบปัญหาทางสังคมทั่วไป,เงินช่วยเหลือด้านที่อยู่อาศัย,ขาดรายได้สำหรับค่าใช้จ่ายจำเป็น,2023-03-13,2023-03-25,2023-04-02,10000,6500,เงินสดผ่านหน่วยงาน,รอจ่ายงวดถัดไป,1,งบประมาณรายจ่ายประจำปี,พระนครศรีอยุธยา,ทุ่งสุข,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ,2023,3,2023-03,2023,3,2023-03,2023,4,2023-04,12,20,8,31,วัยแรงงานตอนต้น (18-35),65.0,3500,ภาคกลาง,Phra Nakhon Si Ayutthaya,5
PAY00260,SOC00295,4974925388431,สุชาดา,นิ่มนวล,ชาย,2003-09-12,ผู้มีรายได้น้อย,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,ว่างงานหรือรายได้ลดลง,2022-06-27,2022-07-04,2022-07-12,8500,500,โอนเข้าบัญชีธนาคาร,รอจ่ายงวดถัดไป,2,เงินสำรองเพื่อกรณีฉุกเฉิน,ลำปาง,ทุ่งสุข,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด,2022,6,2022-06,2022,7,2022-07,2022,7,2022-07,7,15,8,18,วัยแรงงานตอนต้น (18-35),5.88,8000,ภาคเหนือ,Lampang,41
PAY00261,SOC00405,7814056200513,ภาคิน,ชัยมงคล,หญิง,1990-04-15,ผู้มีรายได้น้อย,เงินช่วยเหลือด้านที่อยู่อาศัย,ที่อยู่อาศัยไม่เหมาะสม,2025-09-17,2025-09-19,2025-09-20,5000,5000,เงินสดผ่านหน่วยงาน,จ่ายครบแล้ว,1,งบประมาณรายจ่ายประจำปี,มหาสารคาม,ศรีพัฒนา,บ้านพักเด็กและครอบครัว,2025,9,2025-09,2025,9,2025-09,2025,9,2025-09,2,3,1,35,วัยแรงงานตอนต้น (18-35),100.0,0,ภาคตะวันออกเฉียงเหนือ,Maha Sarakham,33
PAY00262,SOC00028,3402808904127,วรเมธ,บุญส่ง,ชาย,1970-12-12,สตรีและครอบครัว,เงินช่วยเหลือด้านที่อยู่อาศัย,ประสบปัญหาค่าครองชีพ,2024-12-28,2024-12-30,2025-01-09,7000,2500,เงินสดผ่านหน่วยงาน,รอจ่ายงวดถัดไป,2,เงินกองทุนส่งเสริมการจัดสวัสดิการสังคม,สมุทรสาคร,ทุ่งสุข,บ้านพักเด็กและครอบครัว,2024,12,2024-12,2024,12,2024-12,2025,1,2025-01,2,12,10,54,วัยแรงงานตอนกลาง (36-59),35.71,4500,ภาคกลาง,Samut Sakhon,60
PAY00263,SOC00274,3182451883395,นิภาพร,บัวทอง,หญิง,1959-08-29,ผู้สูงอายุ,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,มีภาระหนี้สินและค่าใช้จ่ายจำเป็น,2022-05-01,2022-05-03,2022-05-09,7000,2000,โอนเข้าบัญชีธนาคาร,จ่ายบางส่วน,2,เงินสำรองเพื่อกรณีฉุกเฉิน,ลพบุรี,ทุ่งสุข,ศูนย์คุ้มครองคนไร้ที่พึ่ง,2022,5,2022-05,2022,5,2022-05,2022,5,2022-05,2,8,6,62,ผู้สูงอายุ (60+),28.57,5000,ภาคกลาง,Lop Buri,7
PAY00264,SOC00359,4399706834036,วายุ,เจริญสุข,ชาย,1943-01-05,ผู้สูงอายุ,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,มีภาระหนี้สินและค่าใช้จ่ายจำเป็น,2026-02-16,2026-02-20,2026-02-22,7000,7000,เงินสดผ่านหน่วยงาน,จ่ายครบแล้ว,1,เงินกองทุนส่งเสริมการจัดสวัสดิการสังคม,สมุทรสาคร,ศรีพัฒนา,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ,2026,2,2026-02,2026,2,2026-02,2026,2,2026-02,4,6,2,83,ผู้สูงอายุ (60+),100.0,0,ภาคกลาง,Samut Sakhon,60
PAY00265,SOC00318,3143859781531,นพดล,ธนากุล,ชาย,1996-01-06,ผู้มีรายได้น้อย,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,ขาดผู้ดูแลและรายได้,2026-04-11,2026-04-20,2026-04-26,4000,3000,เงินสดผ่านหน่วยงาน,จ่ายครบแล้ว,2,เงินสำรองเพื่อกรณีฉุกเฉิน,สุพรรณบุรี,ศรีพัฒนา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด,2026,4,2026-04,2026,4,2026-04,2026,4,2026-04,9,15,6,30,วัยแรงงานตอนต้น (18-35),75.0,1000,ภาคกลาง,Suphan Buri,58
