payment_id,case_id,citizen_id,first_name,last_name,gender,birth_date,target_group,welfare_type,assistance_reason,request_date,approval_date,payment_date,approved_amount,paid_amount,payment_method,payment_status,payment_round,fund_source,province,district,agency
PAY00324,SOC00246,2241236265259,รัชนี,เกษมสุข,หญิง,1955-06-16,ผู้สูงอายุ,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,ครอบครัวประสบเหตุฉุกเฉิน,2024-01-26,2024-02-02,2024-02-03,8000,8000,เงินสดผ่านหน่วยงาน,จ่ายครบแล้ว,1,งบดำเนินงานของหน่วยงาน,ลพบุรี,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด
PAY00325,SOC00396,8147042507422,นภัสสร,ธรรมคุณ,ชาย,2006-10-12,ผู้ประสบปัญหาทางสังคมทั่วไป,เงินสงเคราะห์เด็กในครอบครัวยากจน,ที่อยู่อาศัยไม่เหมาะสม,2026-01-24,2026-02-04,2026-02-11,2500,500,โอนเข้าบัญชีธนาคาร,จ่ายครบแล้ว,3,งบดำเนินงานของหน่วยงาน,ปทุมธานี,คลองหลวง,ศูนย์คุ้มครองคนไร้ที่พึ่ง
PAY00326,SOC00458,5802602110896,เกศรินทร์,พิทักษ์วงศ์,หญิง,2016-09-17,เด็กและเยาวชน,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,ประสบปัญหาค่าครองชีพ,2025-01-25,2025-01-31,2025-02-09,4500,1500,พร้อมเพย์,จ่ายครบแล้ว,3,เงินสำรองเพื่อกรณีฉุกเฉิน,นนทบุรี,เมืองนนทบุรี,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
PAY00327,SOC00119,8812706443560,วชิรวิทย์,เกษมสุข,หญิง,1963-06-01,ผู้สูงอายุ,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,มีภาระหนี้สินและค่าใช้จ่ายจำเป็น,2026-02-26,2026-03-01,2026-03-07,3000,1000,พร้อมเพย์,จ่ายครบแล้ว,3,เงินกองทุนส่งเสริมการจัดสวัสดิการสังคม,อุบลราชธานี,ศรีพัฒนา,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
PAY00328,SOC00121,6602393035595,วราภรณ์,คำดี,ชาย,2004-07-18,ผู้ประสบปัญหาทางสังคมทั่วไป,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,ครอบครัวประสบเหตุฉุกเฉิน,2024-10-02,2024-10-08,2024-10-11,3000,500,โอนเข้าบัญชีธนาคาร,จ่ายบางส่วน,2,เงินกองทุนส่งเสริมการจัดสวัสดิการสังคม,สุราษฎร์ธานี,เมือง,บ้านพักเด็กและครอบครัว
PAY00329,SOC00324,2689565144790,ณิชา,แสงเพชร,ชาย,2000-09-16,คนพิการ,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,ขาดรายได้สำหรับค่าใช้จ่ายจำเป็น,2024-07-31,2024-08-05,2024-08-11,6000,5500,โอนเข้าบัญชีธนาคาร,จ่ายครบแล้ว,2,เงินสำรองเพื่อกรณีฉุกเฉิน,สงขลา,สะเดา,บ้านพักเด็กและครอบครัว
PAY00330,SOC00410,2510068330946,วรัญญา,ธรรมรักษ์,ชาย,1977-08-10,ผู้ประสบปัญหาทางสังคมทั่วไป,เงินสงเคราะห์คนพิการ,ที่อยู่อาศัยไม่เหมาะสม,2023-04-16,2023-04-24,2023-04-25,4000,500,โอนเข้าบัญชีธนาคาร,จ่ายบางส่วน,2,เงินสำรองเพื่อกรณีฉุกเฉิน,ปราจีนบุรี,เมือง,ศูนย์คุ้มครองคนไร้ที่พึ่ง
PAY00331,SOC00110,1153238619508,จิราภรณ์,ศรีนวล,หญิง,2010-11-23,เด็กและเยาวชน,เงินช่วยเหลือด้านที่อยู่อาศัย,มีค่าใช้จ่ายด้านสุขภาพ,2025-01-09,2025-01-11,2025-01-15,19500,19500,เงินสดผ่านหน่วยงาน,จ่ายครบแล้ว,1,งบดำเนินงานของหน่วยงาน,สระแก้ว,ศรีพัฒนา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด
PAY00332,SOC00449,5771373915310,สิริกานต์,ชำนาญกิจ,ชาย,1961-11-28,ผู้สูงอายุ,เงินสงเคราะห์เด็กในครอบครัวยากจน,มีภาระหนี้สินและค่าใช้จ่ายจำเป็น,2022-08-27,2022-08-30,2022-09-02,7000,7000,โอนเข้าบัญชีธนาคาร,จ่ายครบแล้ว,1,เงินสำรองเพื่อกรณีฉุกเฉิน,นราธิวาส,ทุ่งสุข,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
PAY00333,SOC00430,5895763449804,ธนกฤต,อินทร์แก้ว,หญิง,1952-05-31,ผู้สูงอายุ,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,ขาดผู้ดูแลและรายได้,2026-05-22,2026-05-23,2026-06-01,2000,500,พร้อมเพย์,จ่ายครบแล้ว,3,งบประมาณรายจ่ายประจำปี,กาฬสินธุ์,ทุ่งสุข,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด
