payment_id,grant_case_id,child_citizen_id,child_first_name,child_last_name,child_gender,child_birth_date,father_citizen_id,father_first_name,father_last_name,father_status,mother_citizen_id,mother_first_name,mother_last_name,mother_status,guardian_citizen_id,guardian_first_name,guardian_last_name,guardian_relationship,legal_guardian_relation,legal_guardian_reason,application_date,approval_date,entitlement_start_date,payment_date,payment_round,payment_amount,payment_status,payment_method,household_member_count,household_annual_income,registration_channel,province,district,subdistrict,agency
NCGPAY00470,NCG00237,7.51347E+12,อคิราห์,ชูศรี,ชาย,10/06/2023,6.86864E+12,ศรัณย์,พรหมมา,มีชีวิตแต่ไม่ได้เลี้ยงดู,8.14979E+12,ธนพร,ใจดี,มีชีวิตแต่ไม่ได้เลี้ยงดู,5.86055E+12,ชนิดา,สุขใจ,ผู้ปกครองโดยชอบด้วยกฎหมาย,น้า,บิดาและมารดาไม่ได้เลี้ยงดูเด็ก,3/08/2023,6/08/2023,6/08/2023,6/11/2023,3,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,7,81300,เจ้าหน้าที่ช่วยลงทะเบียน,พิจิตร,เมืองพิจิตร,ท่าฬอ,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดพิจิตร
NCGPAY00191,NCG00191,3.07279E+12,ศุภกร,โชคชัย,หญิง,1/05/2023,2.00007E+12,ธนกฤต,เกิดผล,มีชีวิตแต่ไม่ได้เลี้ยงดู,3.47024E+12,พิมพ์ชนก,ทองอินทร์,มีชีวิตและเลี้ยงดูเด็ก,3.47024E+12,พิมพ์ชนก,ทองอินทร์,มารดา,,,19/10/2023,31/10/2023,31/10/2023,7/11/2023,1,600,จ่ายสำเร็จ,พร้อมเพย์,4,63400,ลงทะเบียน ณ หน่วยรับลงทะเบียน,อุตรดิตถ์,พิชัย,ไร่อ้อย,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดอุตรดิตถ์
NCGPAY00214,NCG00214,7.72181E+12,วรรณวิสา,ทวีทรัพย์,หญิง,30/06/2023,4.91949E+12,ธนวัฒน์,เกิดผล,มีชีวิตและเลี้ยงดูเด็ก,1.60749E+12,กมลชนก,ชัยมงคล,มีชีวิตและเลี้ยงดูเด็ก,4.91949E+12,ธนวัฒน์,เกิดผล,บิดา,,,8/10/2023,28/10/2023,28/10/2023,16/11/2023,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,5,73700,หน่วยบริการเคลื่อนที่,ตรัง,ปะเหลียน,เกาะค้างคาว,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดตรัง
NCGPAY00217,NCG00217,7.06937E+12,อคิราห์,ศรีสุข,ชาย,17/05/2023,7.24123E+12,ธนภัทร,ไชยวงศ์,มีชีวิตและเลี้ยงดูเด็ก,1.23968E+12,นภัสสร,กุลวงศ์,มีชีวิตและเลี้ยงดูเด็ก,7.24123E+12,ธนภัทร,ไชยวงศ์,บิดา,,,27/09/2023,19/10/2023,19/10/2023,17/11/2023,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,6,82800,เจ้าหน้าที่ช่วยลงทะเบียน,นครปฐม,สามพราน,อ้อมใหญ่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครปฐม
NCGPAY00150,NCG00150,1.28702E+12,อริสรา,แก้วกาญจน์,ชาย,26/03/2023,5.19533E+12,ธีรภัทร,สุทธิวงศ์,มีชีวิตและเลี้ยงดูเด็ก,3.52795E+12,ปวีณา,พิทักษ์วงศ์,มีชีวิตและเลี้ยงดูเด็ก,3.52795E+12,ปวีณา,พิทักษ์วงศ์,มารดา,,,9/10/2023,8/11/2023,8/11/2023,20/11/2023,1,600,จ่ายสำเร็จ,พร้อมเพย์,6,74900,ลงทะเบียน ณ หน่วยรับลงทะเบียน,ร้อยเอ็ด,ธวัชบุรี,บึงนคร,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดร้อยเอ็ด
NCGPAY00345,NCG00042,7.97232E+12,ศุภลักษณ์,คำดี,หญิง,22/07/2023,2.95914E+12,จักรพันธ์,รุ่งเรือง,มีชีวิตแต่ไม่ได้เลี้ยงดู,3.02392E+12,เพ็ญศรี,บุญเรือง,มีชีวิตและเลี้ยงดูเด็ก,3.02392E+12,เพ็ญศรี,บุญเรือง,มารดา,,,21/08/2023,17/09/2023,17/09/2023,20/11/2023,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,6,79700,หน่วยบริการเคลื่อนที่,ตรัง,ปะเหลียน,เกาะค้างคาว,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดตรัง
NCGPAY00261,NCG00261,3.01403E+12,นันทนา,มั่นคง,หญิง,14/09/2023,8.68669E+12,เกรียงไกร,วัฒนชัย,มีชีวิตและเลี้ยงดูเด็ก,4.4568E+12,กมลชนก,มั่นคง,มีชีวิตและเลี้ยงดูเด็ก,4.4568E+12,กมลชนก,มั่นคง,มารดา,,,29/10/2023,25/11/2023,25/11/2023,2/12/2023,1,600,จ่ายสำเร็จ,พร้อมเพย์,5,73400,ลงทะเบียน ณ หน่วยรับลงทะเบียน,ลำปาง,ห้างฉัตร,เวียงตาล,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดลำปาง
NCGPAY00205,NCG00205,5.91198E+12,สุชาดา,บุญมี,ชาย,7/07/2023,4.14398E+12,ธนวัฒน์,ศรีสุข,มีชีวิตแต่ไม่ได้เลี้ยงดู,2.74753E+12,ขวัญฤดี,บัวแก้ว,มีชีวิตและเลี้ยงดูเด็ก,2.74753E+12,ขวัญฤดี,บัวแก้ว,มารดา,,,19/10/2023,13/11/2023,13/11/2023,7/12/2023,1,600,จ่ายสำเร็จ,พร้อมเพย์,2,54900,หน่วยบริการเคลื่อนที่,ขอนแก่น,น้ำพอง,สะอาด,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดขอนแก่น
NCGPAY00014,NCG00014,7.41166E+12,ชนน,ทองดี,หญิง,5/05/2023,5.56774E+12,ธนภัทร,เจริญสุข,มีชีวิตและเลี้ยงดูเด็ก,7.36933E+12,นภัสสร,เรืองฤทธิ์,มีชีวิตและเลี้ยงดูเด็ก,5.56774E+12,ธนภัทร,เจริญสุข,บิดา,,,26/11/2023,1/12/2023,1/12/2023,9/12/2023,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,3,53600,ลงทะเบียน ณ หน่วยรับลงทะเบียน,นครปฐม,สามพราน,อ้อมใหญ่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครปฐม
NCGPAY00494,NCG00214,7.72181E+12,วรรณวิสา,ทวีทรัพย์,หญิง,30/06/2023,4.91949E+12,ธนวัฒน์,เกิดผล,มีชีวิตและเลี้ยงดูเด็ก,1.60749E+12,กมลชนก,ชัยมงคล,มีชีวิตและเลี้ยงดูเด็ก,4.91949E+12,ธนวัฒน์,เกิดผล,บิดา,,,8/10/2023,28/10/2023,28/10/2023,16/12/2023,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,5,73700,หน่วยบริการเคลื่อนที่,ตรัง,ปะเหลียน,เกาะค้างคาว,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดตรัง
NCGPAY00385,NCG00217,7.06937E+12,อคิราห์,ศรีสุข,ชาย,17/05/2023,7.24123E+12,ธนภัทร,ไชยวงศ์,มีชีวิตและเลี้ยงดูเด็ก,1.23968E+12,นภัสสร,กุลวงศ์,มีชีวิตและเลี้ยงดูเด็ก,7.24123E+12,ธนภัทร,ไชยวงศ์,บิดา,,,27/09/2023,19/10/2023,19/10/2023,18/12/2023,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,6,82800,เจ้าหน้าที่ช่วยลงทะเบียน,นครปฐม,สามพราน,อ้อมใหญ่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครปฐม
NCGPAY00493,NCG00042,7.97232E+12,ศุภลักษณ์,คำดี,หญิง,22/07/2023,2.95914E+12,จักรพันธ์,รุ่งเรือง,มีชีวิตแต่ไม่ได้เลี้ยงดู,3.02392E+12,เพ็ญศรี,บุญเรือง,มีชีวิตและเลี้ยงดูเด็ก,3.02392E+12,เพ็ญศรี,บุญเรือง,มารดา,,,21/08/2023,17/09/2023,17/09/2023,20/12/2023,3,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,6,79700,หน่วยบริการเคลื่อนที่,ตรัง,ปะเหลียน,เกาะค้างคาว,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดตรัง
NCGPAY00417,NCG00150,1.28702E+12,อริสรา,แก้วกาญจน์,ชาย,26/03/2023,5.19533E+12,ธีรภัทร,สุทธิวงศ์,มีชีวิตและเลี้ยงดูเด็ก,3.52795E+12,ปวีณา,พิทักษ์วงศ์,มีชีวิตและเลี้ยงดูเด็ก,3.52795E+12,ปวีณา,พิทักษ์วงศ์,มารดา,,,9/10/2023,8/11/2023,8/11/2023,21/12/2023,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,6,74900,ลงทะเบียน ณ หน่วยรับลงทะเบียน,ร้อยเอ็ด,ธวัชบุรี,บึงนคร,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดร้อยเอ็ด
