case_id,citizen_id,first_name,last_name,gender,birth_date,target_group,problem_type,request_date,assistance_date,assistance_type,case_source,urgency_level,case_result,close_date,channel,province,district,agency
SOC00307,2471753028534,บุษบา,เพิ่มพูน,หญิง,1977-11-17,ผู้ประสบปัญหาทางสังคมทั่วไป,ขาดผู้ดูแล,2022-12-29,2023-01-05,จัดหาที่พักชั่วคราว,องค์กรปกครองส่วนท้องถิ่นส่งต่อ,ปกติ,ให้คำปรึกษาและปิดเคส,2023-02-04,สายด่วน พม. 1300,สมุทรปราการ,บ้านใหม่,ศูนย์ช่วยเหลือสังคม 1300
SOC00308,1203775389306,ศิรินภา,จันทร์ฉาย,หญิง,1995-04-09,สตรีและครอบครัว,ว่างงาน,2025-01-17,2025-02-01,ช่วยเหลือด้านที่อยู่อาศัย,ญาติ/ครอบครัวแจ้ง,ปกติ,ติดตามผลและปิดเคส,2025-02-20,เครือข่ายชุมชน,นครสวรรค์,หนองกลาง,บ้านพักเด็กและครอบครัว
SOC00309,5045662977004,กาญจนา,มงคลชัย,ชาย,2006-05-12,ผู้มีรายได้น้อย,หนี้สินครัวเรือน,2025-12-14,2025-12-16,ช่วยเหลือเงินสงเคราะห์,หน่วยงานภาครัฐส่งต่อ,ปกติ,ให้คำปรึกษาและปิดเคส,2026-01-02,Walk-in,กรุงเทพมหานคร,บางกะปิ,ศูนย์คุ้มครองคนไร้ที่พึ่ง
SOC00310,2990617869446,กัลยา,ประดับศรี,หญิง,1949-06-27,ผู้สูงอายุ,ขาดผู้ดูแล,2024-04-10,2024-04-29,ให้คำปรึกษา,ประชาชนแจ้งด้วยตนเอง,ปกติ,ส่งต่อหน่วยงานและปิดเคส,2024-04-30,เครือข่ายชุมชน,ตราด,ทุ่งสุข,บ้านพักเด็กและครอบครัว
SOC00311,1128286796427,รัชนี,ธรรมคุณ,หญิง,1960-09-26,ผู้ประสบปัญหาทางสังคมทั่วไป,ที่อยู่อาศัย,2024-08-25,2024-09-09,ให้คำปรึกษา,สายด่วน พม. 1300,ปกติ,ส่งต่อหน่วยงานและปิดเคส,2024-09-18,สายด่วน พม. 1300,พิษณุโลก,บ้านใหม่,บ้านพักเด็กและครอบครัว
SOC00312,1742216325548,กัลยา,ศรีสุข,ชาย,2006-08-31,ผู้ประสบปัญหาทางสังคมทั่วไป,หนี้สินครัวเรือน,2025-09-14,2025-09-23,ช่วยเหลือด้านที่อยู่อาศัย,หน่วยงานภาครัฐส่งต่อ,ปกติ,ติดตามผลและปิดเคส,2025-10-03,หน่วยงานส่งต่อ,พัทลุง,ทุ่งสุข,ศูนย์คุ้มครองคนไร้ที่พึ่ง
SOC00313,8251165373959,ณิชา,นาคทอง,หญิง,2021-06-09,เด็กและเยาวชน,หนี้สินครัวเรือน,2025-01-02,2025-01-02,ช่วยเหลือเงินสงเคราะห์,สายด่วน พม. 1300,ฉุกเฉิน,ส่งต่อหน่วยงานและปิดเคส,2025-01-24,สายด่วน พม. 1300,ขอนแก่น,บ้านไผ่,ศูนย์คุ้มครองคนไร้ที่พึ่ง
SOC00314,4685487069309,สุรศักดิ์,วิริยะกุล,ชาย,1997-06-26,ผู้มีรายได้น้อย,ปัญหาสุขภาพและการดำรงชีพ,2026-02-07,2026-02-07,จัดหาที่พักชั่วคราว,สายด่วน พม. 1300,ฉุกเฉิน,ติดตามผลและปิดเคส,2026-02-19,หน่วยงานส่งต่อ,ลำปาง,คลองใหม่,ศูนย์คุ้มครองคนไร้ที่พึ่ง
SOC00315,6977211830230,ภาคิน,นิ่มนวล,ชาย,1956-09-06,ผู้มีรายได้น้อย,ความรุนแรงในครอบครัว,2024-05-20,2024-06-10,ช่วยเหลือเงินสงเคราะห์,สายด่วน พม. 1300,ปกติ,ส่งต่อหน่วยงานและปิดเคส,2024-06-20,Walk-in,สงขลา,เมืองสงขลา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด
SOC00316,1166285723581,จักรพันธ์,ไชยวงศ์,หญิง,1968-08-10,คนไร้ที่พึ่ง,ปัญหาสุขภาพและการดำรงชีพ,2023-09-13,2023-09-19,ช่วยเหลือเงินสงเคราะห์,ประชาชนแจ้งด้วยตนเอง,เร่งด่วน,ติดตามผลและปิดเคส,2023-09-21,หน่วยงานส่งต่อ,สุพรรณบุรี,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด
SOC00317,6880206256355,ธีรวัฒน์,แสงเพชร,ชาย,1940-01-09,ผู้สูงอายุ,ประสบเหตุฉุกเฉิน,2023-03-16,2023-03-18,ช่วยเหลือเงินสงเคราะห์,องค์กรปกครองส่วนท้องถิ่นส่งต่อ,เร่งด่วน,ส่งต่อหน่วยงานและปิดเคส,2023-04-14,หน่วยงานส่งต่อ,พิษณุโลก,หนองกลาง,ศูนย์ช่วยเหลือสังคม 1300
SOC00318,3143859781531,นพดล,ธนากุล,ชาย,1996-01-06,ผู้มีรายได้น้อย,รายได้ไม่เพียงพอ,2026-04-08,2026-04-12,ช่วยเหลือเงินสงเคราะห์,เครือข่ายชุมชนแจ้ง,ปกติ,ติดตามผลและปิดเคส,2026-04-26,สายด่วน พม. 1300,สุพรรณบุรี,ศรีพัฒนา,ศูนย์พัฒนาการจัดสวัสดิการสังคมผู้สูงอายุ
SOC00319,3014027596212,บุษบา,แสงจันทร์,หญิง,1960-12-23,คนพิการ,ประสบเหตุฉุกเฉิน,2024-04-06,2024-04-11,ช่วยเหลือด้านที่อยู่อาศัย,องค์กรปกครองส่วนท้องถิ่นส่งต่อ,ปกติ,ส่งต่อหน่วยงานและปิดเคส,2024-04-27,ระบบออนไลน์,นครปฐม,หนองกลาง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด
